Country,City,AccentCity,Region,Population,Latitude,Longitude
us,stony point,Stony Point,NC,,35.8633333,-81.0475000
us,terra cotta,Terra Cotta,NC,,36.0636111,-79.8675000
us,tungsten,Tungsten,NC,,36.5136111,-78.4705556
us,waco,Waco,NC,,35.3613889,-81.4288889
us,west cramerton,West Cramerton,NC,,35.2525000,-81.0880556
us,williams village,Williams Village,NC,,35.0300000,-78.8694444
us,wyatt,Wyatt,NC,,35.9372222,-78.5430556
us,bisbee,Bisbee,ND,,48.6258333,-99.3775000
us,daily,Daily,ND,,46.7175000,-97.9758333
us,fort clark,Fort Clark,ND,,47.2400000,-101.2516667
us,herriott,Herriott,ND,,48.3544444,-97.3888889
us,livona,Livona,ND,,46.5022222,-100.5466667
us,niagara,Niagara,ND,,47.9963889,-97.8700000
us,riverdale junction,Riverdale Junction,ND,,47.4988889,-101.1747222
us,thompson,Thompson,ND,,47.7736111,-97.1094444
us,marasu,Marasu,MP,,18.1611111,145.7708333
us,angel,Angel,OH,,38.7208333,-82.2694444
us,badgertown,Badgertown,OH,,40.0297222,-81.0822222
us,bellbrook,Bellbrook,OH,,39.6355556,-84.0708333
us,blissfield,Blissfield,OH,,40.3997222,-81.9655556
us,brier hill,Brier Hill,OH,,41.1216667,-80.6691667
us,burton station,Burton Station,OH,,41.4891667,-81.1005556
us,catawba island,Catawba Island,OH,,41.5852778,-82.8369444
us,cincinnati,Cincinnati,OH,306382,39.1619444,-84.4569444
us,congress,Congress,OH,,40.9258333,-82.0530556
us,crownover mill,Crownover Mill,OH,,39.6188889,-83.2172222
us,dialton,Dialton,OH,,40.0272222,-83.9405556
us,east center,East Center,OH,,41.2527778,-81.6347222
us,elgin,Elgin,OH,,40.7425000,-84.4758333
us,farmerstown,Farmerstown,OH,,40.4872222,-81.7258333
us,fowlers mill,Fowlers Mill,OH,,41.5275000,-81.2561111
us,germano,Germano,OH,,40.4083333,-80.9472222
us,great bend,Great Bend,OH,,38.9530556,-81.8155556
us,har-win acres,Har-Win Acres,OH,,39.9602778,-82.5319444
us,hessville,Hessville,OH,,41.4016667,-83.2444444
us,horton,Horton,OH,,40.1619444,-80.9077778
us,jaybird,Jaybird,OH,,38.9394444,-83.2983333
us,kings corners,Kings Corners,OH,,40.6500000,-82.6216667
us,lattaville,Lattaville,OH,,39.3480556,-83.2063889
us,little sandusky,Little Sandusky,OH,,40.7386111,-83.2152778
us,macochee castle,Macochee Castle,OH,,40.2580556,-83.7169444
us,mcclainville,McClainville,OH,,40.0233333,-80.7930556
us,mifflinville,Mifflinville,OH,,40.0352778,-82.9530556
us,moreland hills,Moreland Hills,OH,,41.4477778,-81.4277778
us,myers corners,Myers Corners,OH,,40.2902778,-82.6311111
us,new salem,New Salem,OH,,39.8477778,-82.4725000
us,north uniontown,North Uniontown,OH,,39.0888889,-83.4897222
us,orient,Orient,OH,,39.8027778,-83.1519444
us,peebles,Peebles,OH,,38.9488889,-83.4058333
us,pleasant run farm,Pleasant Run Farm,OH,,39.3030556,-84.5480556
us,radnor,Radnor,OH,,40.3841667,-83.1508333
us,riggs,Riggs,OH,,41.8044444,-80.5388889
us,round bottom,Round Bottom,OH,,39.7350000,-80.9694444
us,saxon,Saxon,OH,,38.9311111,-81.8455556
us,shihold,Shihold,OH,,41.2602778,-80.9550000
us,south hill park,South Hill Park,OH,,41.6294444,-83.6988889
us,sterling,Sterling,OH,,40.9675000,-81.8486111
us,tabor,Tabor,OH,,40.5530556,-81.1527778
us,triadelphia,Triadelphia,OH,,39.6997222,-81.9655556
us,vaughnsville,Vaughnsville,OH,,40.8816667,-84.1505556
us,waynesfield,Waynesfield,OH,,40.6005556,-83.9752778
us,westerville,Westerville,OH,34226,40.1261111,-82.9291667
us,wilna,Wilna,OH,,41.4561111,-84.4536111
us,youngs corners,Youngs Corners,OH,,41.1361111,-81.7352778
us,baldridge,Baldridge,OK,,35.3619444,-94.6197222
us,brent,Brent,OK,,35.3677778,-94.7933333
us,catesby,Catesby,OK,,36.4930556,-99.9625000
us,cookietown,Cookietown,OK,,34.2750000,-98.4530556
us,dotyville,Dotyville,OK,,36.8588889,-94.9086111
us,farmers hill,Farmers Hill,OK,,33.9244444,-95.0172222
us,goltry,Goltry,OK,,36.5325000,-98.1513889
us,highway 9 landing,Highway 9 Landing,OK,,35.2400000,-95.4922222
us,jones,Jones,OK,,35.5658333,-97.2866667
us,lexington,Lexington,OK,,35.0147222,-97.3352778
us,mcmillan,McMillan,OK,,34.0897222,-96.9369444
us,newkirk,Newkirk,OK,,36.8822222,-97.0530556
us,panoma,Panoma,OK,,36.8338889,-101.2591667
us,purdy,Purdy,OK,,34.7158333,-97.5872222
us,sanders,Sanders,OK,,35.9205556,-94.7066667
us,steedman,Steedman,OK,,34.8155556,-96.4797222
us,tribbey,Tribbey,OK,,35.1152778,-97.0530556
us,weleetka,Weleetka,OK,,35.3355556,-96.1361111
us,alpha,Alpha,OR,,44.1644444,-123.6994444
us,bradwood,Bradwood,OR,,46.1969444,-123.4377778
us,china town,China Town,OR,,44.4930556,-117.6983333
us,dillard,Dillard,OR,,43.1030556,-123.4266667
us,foots creek,Foots Creek,OR,,42.4050000,-123.1377778
us,harmony,Harmony,OR,,45.4361111,-122.5772222
us,kelso,Kelso,OR,,45.4186111,-122.3069444
us,marcola,Marcola,OR,,44.1725000,-122.8594444
us,netarts,Netarts,OR,,45.4350000,-123.9447222
us,pioneer,Pioneer,OR,,44.6480556,-123.8688889
us,saint paul,Saint Paul,OR,,45.2113889,-122.9755556
us,takilma,Takilma,OR,,42.0516667,-123.6183333
us,waterloo,Waterloo,OR,,44.4941667,-122.8241667
us,ilebei,Ilebei,PW,,7.6622222,134.6297222
us,ackermanville,Ackermanville,PA,,40.8391667,-75.2197222
us,altor,Altor,PA,,39.9702778,-75.6700000
us,aronimink,Aronimink,PA,,39.9505556,-75.3188889
us,balliettsville,Balliettsville,PA,,40.6783333,-75.5741667
us,beaverton,Beaverton,PA,,40.8433333,-78.3061111
us,berlin junction,Berlin Junction,PA,,39.8558333,-77.0358333
us,blacklog,Blacklog,PA,,40.4238889,-77.6811111
us,borie,Borie,PA,,41.6858333,-77.9525000
us,bridgeburg,Bridgeburg,PA,,40.8691667,-79.4841667
us,buckingham,Buckingham,PA,,40.3236111,-75.0602778
us,calvert hills,Calvert Hills,PA,,40.5186111,-78.4113889
us,catfish,Catfish,PA,,41.0063889,-79.5869444
us,cheltenham village,Cheltenham Village,PA,,40.0666667,-75.1000000
us,claytonia,Claytonia,PA,,41.0097222,-79.9672222
us,collomsville,Collomsville,PA,,41.1475000,-77.1433333
us,coreze,Coreze,PA,,39.9925000,-75.3038889
us,crescentville,Crescentville,PA,,40.0444444,-75.1013889
us,dalmatia,Dalmatia,PA,,40.6541667,-76.9027778
us,detwood,Detwood,PA,,41.2322222,-78.7830556
us,downieville,Downieville,PA,,40.6802778,-80.0013889
us,eagles mere park,Eagles Mere Park,PA,,41.4250000,-76.5811111
us,east wayne,East Wayne,PA,,41.5722222,-79.9080556
us,elfinwild,Elfinwild,PA,,40.5497222,-79.9586111
us,ercildoun,Ercildoun,PA,,39.9463889,-75.8394444
us,farmdale,Farmdale,PA,,40.0686111,-76.4686111
us,fleetwood,Fleetwood,PA,,40.4538889,-75.8183333
us,foxtown hill,Foxtown Hill,PA,,40.9772222,-75.1791667
us,gallows hill,Gallows Hill,PA,,40.5305556,-75.2222222
us,glade city,Glade City,PA,,39.8186111,-78.9950000
us,gowen breaker station,Gowen Breaker Station,PA,,40.9458333,-76.1816667
us,greenwood hills,Greenwood Hills,PA,,40.2180556,-76.7719444
us,hammett,Hammett,PA,,42.0666667,-79.9688889
us,hays,Hays,PA,,40.3894444,-79.9341667
us,hickernell,Hickernell,PA,,41.7936111,-80.2977778
us,hollisters,Hollisters,PA,,41.3186111,-75.5005556
us,huey,Huey,PA,,41.0808333,-79.5083333
us,iowa,Iowa,PA,,41.1238889,-79.0077778
us,johnston,Johnston,PA,,39.7583333,-77.7552778
us,kendigtown,Kendigtown,PA,,40.3475000,-75.1411111
us,kline,Kline,PA,,41.2983333,-79.5850000
us,lake winola,Lake Winola,PA,,41.5066667,-75.8533333
us,lawn crest,Lawn Crest,PA,,40.0466667,-75.0916667
us,lewis corner,Lewis Corner,PA,,41.9008333,-77.9288889
us,llanfair,Llanfair,PA,,40.2855556,-78.7233333
us,lower askam,Lower Askam,PA,,41.1941667,-75.9711111
us,malins,Malins,PA,,40.0505556,-75.5383333
us,marshallton,Marshallton,PA,,40.7866667,-76.5397222
us,mcgees mills,McGees Mills,PA,,40.8816667,-78.7627778
us,meshoppen,Meshoppen,PA,,41.6141667,-76.0469444
us,mineral point,Mineral Point,PA,,40.3794444,-78.8355556
us,morris run,Morris Run,PA,,41.6772222,-77.0183333
us,muddy creek,Muddy Creek,PA,,40.9722222,-79.9713889
us,neshaminy falls,Neshaminy Falls,PA,,40.1533333,-74.9597222
us,newelltown,Newelltown,PA,,41.5833333,-76.9122222
us,north point,North Point,PA,,40.1625000,-78.1997222
us,old concord,Old Concord,PA,,40.0086111,-80.3369444
us,overlook,Overlook,PA,,40.8200000,-76.5752778
us,passer,Passer,PA,,40.5172222,-75.3322222
us,perrys corners,Perrys Corners,PA,,41.1977778,-80.0788889
us,plainsville,Plainsville,PA,,41.2902778,-75.8500000
us,port richmond,Port Richmond,PA,,39.9766667,-75.1005556
us,radebaugh,Radebaugh,PA,,40.3127778,-79.5788889
us,reilly,Reilly,PA,,41.0919444,-75.8816667
us,ringtown,Ringtown,PA,,40.8586111,-76.2300000
us,roscoe,Roscoe,PA,,40.0794444,-79.8658333
us,rye,Rye,PA,,39.8780556,-76.6633333
us,sassamansville,Sassamansville,PA,,40.3419444,-75.5725000
us,selkirk,Selkirk,PA,,41.6872222,-79.5805556
us,shernerville,Shernerville,PA,,40.7180556,-75.1911111
us,slab,Slab,PA,,39.7961111,-76.3366667
us,south fork,South Fork,PA,,40.3672222,-78.7916667
us,springtown,Springtown,PA,,40.5563889,-75.2897222
us,stone house corner,Stone House Corner,PA,,41.8147222,-76.1372222
us,suncliff,Suncliff,PA,,40.5577778,-79.0086111
us,tanners falls,Tanners Falls,PA,,41.6608333,-75.2886111
us,tolna,Tolna,PA,,39.7619444,-76.6519444
us,turn villa,Turn Villa,PA,,41.0691667,-75.0436111
us,vail,Vail,PA,,40.7055556,-78.2111111
us,vosburg,Vosburg,PA,,41.5611111,-76.0047222
us,washington square,Washington Square,PA,,40.1486111,-75.3077778
us,west bradford,West Bradford,PA,,41.9636111,-78.6683333
us,west view,West View,PA,,40.5222222,-80.0344444
us,wilburton,Wilburton,PA,,40.8180556,-76.3669444
us,wittenberg,Wittenberg,PA,,39.7822222,-78.9225000
us,yellow hammer,Yellow Hammer,PA,,41.6000000,-79.3097222
us,barranca,Barranca,PR,,18.4655556,-66.7538889
us,cayey,Cayey,PR,18495,18.1138889,-66.1663889
us,el madrigal,El Madrigal,PR,,18.0391667,-66.6369444
us,hacienda ballester,Hacienda Ballester,PR,,18.2194444,-66.8833333
us,hacienda mogote,Hacienda Mogote,PR,,18.1147222,-66.8102778
us,jardines de arecibo,Jardines de Arecibo,PR,,18.4725000,-66.7513889
us,las palmas,Las Palmas,PR,,17.9863889,-66.0311111
us,montebello,Montebello,PR,,18.3700000,-66.5236111
us,playita cortada,Playita Cortada,PR,,17.9869444,-66.4394444
us,san francisco,San Francisco,PR,,18.4505556,-66.7141667
us,ventura,Ventura,PR,,18.0166667,-66.5436111
us,clarks village,Clarks Village,RI,,41.4625000,-71.3911111
us,jerusalem,Jerusalem,RI,,41.3766667,-71.5180556
us,potowomut,Potowomut,RI,,41.6638889,-71.4225000
us,woods corner,Woods Corner,RI,,41.6236111,-71.5444444
us,autumn oaks,Autumn Oaks,SC,,34.5433333,-82.6252778
us,ben avon,Ben Avon,SC,,34.9363889,-81.8794444
us,bowyer,Bowyer,SC,,33.3061111,-80.4205556
us,burch crossroads,Burch Crossroads,SC,,34.1452778,-79.7286111
us,cashville,Cashville,SC,,34.8072222,-82.1300000
us,choppee,Choppee,SC,,33.5711111,-79.3830556
us,cooper,Cooper,SC,,33.5661111,-79.6102778
us,daufuskie landing,Daufuskie Landing,SC,,32.1041667,-80.8855556
us,duncan township,Duncan Township,SC,,34.5630556,-82.2677778
us,eulonia,Eulonia,SC,,33.9863889,-79.3836111
us,forestbrook,Forestbrook,SC,,33.7222222,-78.9583333
us,gibbs crossroads,Gibbs Crossroads,SC,,34.0263889,-79.6005556
us,greer,Greer,SC,20703,34.9386111,-82.2272222
us,hendersonville,Hendersonville,SC,,32.7905556,-80.7255556
us,howells,Howells,SC,,33.9763889,-78.9983333
us,joanna,Joanna,SC,,34.4147222,-81.8113889
us,lake forest,Lake Forest,SC,,34.8708333,-82.3416667
us,lexington place,Lexington Place,SC,,34.5633333,-82.6977778
us,lynwood,Lynwood,SC,,33.5075000,-81.8605556
us,meadow rose,Meadow Rose,SC,,34.6805556,-82.8136111
us,mount holly,Mount Holly,SC,,33.0341667,-80.0347222
us,north myrtle beach,North Myrtle Beach,SC,13385,33.8158333,-78.6802778
us,oswald place,Oswald Place,SC,,32.7194444,-79.9386111
us,percival crossroads,Percival Crossroads,SC,,34.6555556,-83.1322222
us,poinsett,Poinsett,SC,,34.8577778,-82.4391667
us,red bluff landing,Red Bluff Landing,SC,,32.8719444,-81.4511111
us,roebuck,Roebuck,SC,,34.8794444,-81.9663889
us,sato,Sato,SC,,33.3216667,-81.1277778
us,singing pines,Singing Pines,SC,,34.6586111,-82.9283333
us,startex,Startex,SC,,34.9283333,-82.0991667
us,sylvan hills,Sylvan Hills,SC,,34.9319444,-82.3680556
us,trinity cross roads,Trinity Cross Roads,SC,,33.7411111,-80.1863889
us,washington park,Washington Park,SC,,33.9588889,-80.9944444
us,whitney heights,Whitney Heights,SC,,34.9777778,-81.9250000
us,yacht club estates,Yacht Club Estates,SC,,32.4058333,-80.6661111
us,bon homme colony,Bon Homme Colony,SD,,42.8641667,-97.7066667
us,crook city,Crook City,SD,,44.4413889,-103.6330556
us,fruitdale,Fruitdale,SD,,44.6683333,-103.6966667
us,imogene,Imogene,SD,,45.1405556,-102.7125000
us,manderson,Manderson,SD,,43.2352778,-102.4702778
us,oahe,Oahe,SD,,44.4577778,-100.5305556
us,richmond lake heights development,Richmond Lake Heights Development,SD,,45.5388889,-98.5791667
us,summit,Summit,SD,,45.3044444,-97.0361111
us,white,White,SD,,44.4347222,-96.6494444
us,andersonville,Andersonville,TN,,36.1986111,-84.0372222
us,baneberry,Baneberry,TN,,36.0636111,-83.2958333
us,bellevue,Bellevue,TN,,36.0647222,-86.9394444
us,block,Block,TN,,36.3419444,-84.2547222
us,bransford,Bransford,TN,,36.5041667,-86.2700000
us,bugscuffle,Bugscuffle,TN,,35.4994444,-86.3152778
us,caney valley,Caney Valley,TN,,36.4202778,-83.4494444
us,charleston,Charleston,TN,,35.2872222,-84.7583333
us,clifton junction,Clifton Junction,TN,,35.3086111,-87.9488889
us,cortner,Cortner,TN,,35.4683333,-86.2763889
us,cumberland heights,Cumberland Heights,TN,,36.1963889,-86.7802778
us,disney,Disney,TN,,36.2486111,-84.1713889
us,eagle point cabin area,Eagle Point Cabin Area,TN,,35.7613889,-84.7388889
us,elza,Elza,TN,,36.0525000,-84.2030556
us,field crest,Field Crest,TN,,35.6047222,-87.0850000
us,frayser,Frayser,TN,,35.2175000,-90.0033333
us,glen alpine,Glen Alpine,TN,,36.4866667,-82.5938889
us,greenhaw,Greenhaw,TN,,35.2230556,-86.0100000
us,hardison mill,Hardison Mill,TN,,35.6102778,-86.8230556
us,hickory corners,Hickory Corners,TN,,35.3433333,-88.7025000
us,holston view,Holston View,TN,,36.5263889,-82.1719444
us,idlewild,Idlewild,TN,,36.0297222,-88.8080556
us,jones valley,Jones Valley,TN,,35.7597222,-87.2536111
us,knox park,Knox Park,TN,,35.4502778,-84.5772222
us,laurel fork,Laurel Fork,TN,,36.2058333,-82.0027778
us,little milligan,Little Milligan,TN,,36.3147222,-82.0183333
us,madisonville,Madisonville,TN,,35.5197222,-84.3636111
us,mcdonald,McDonald,TN,,35.1133333,-84.9827778
us,milton,Milton,TN,,35.9297222,-86.1816667
us,mount orange,Mount Orange,TN,,35.9566667,-89.0033333
us,new middleton,New Middleton,TN,,36.1747222,-86.0058333
us,oakview,Oakview,TN,,35.6472222,-89.3166667
us,palmer acres south,Palmer Acres South,TN,,35.7797222,-86.4063889
us,pillowville,Pillowville,TN,,36.1525000,-88.6613889
us,poplar springs,Poplar Springs,TN,,35.8966667,-88.4172222
us,reagan,Reagan,TN,,35.5216667,-88.3425000
us,robertson,Robertson,TN,,35.2655556,-88.7186111
us,rural hill,Rural Hill,TN,,36.0672222,-86.6311111
us,sentinel heights,Sentinel Heights,TN,,35.5025000,-84.9988889
us,siloam,Siloam,TN,,36.5461111,-86.2127778
us,spencer,Spencer,TN,,35.7472222,-85.4666667
us,sulphur springs,Sulphur Springs,TN,,36.2494444,-87.0541667
us,templow,Templow,TN,,36.4358333,-86.2369444
us,trenton,Trenton,TN,,35.9805556,-88.9413889
us,vaughns grove,Vaughns Grove,TN,,36.0019444,-88.8561111
us,welchland,Welchland,TN,,35.6477778,-85.5166667
us,whitway,Whitway,TN,,35.9763889,-88.7511111
us,woodlands,Woodlands,TN,,36.0055556,-84.9180556
us,alamo alto,Alamo Alto,TX,,31.4050000,-106.0233333
us,antioch,Antioch,TX,,31.8541667,-94.0769444
us,balch springs,Balch Springs,TX,19401,32.7286111,-96.6225000
us,bellaire west,Bellaire West,TX,,29.6963889,-95.5750000
us,blanco,Blanco,TX,,30.0977778,-98.4211111
us,boynton,Boynton,TX,,31.2355556,-94.4294444
us,bug tussle,Bug Tussle,TX,,33.4836111,-95.9433333
us,cantu,Cantu,TX,,26.3155556,-98.3083333
us,central,Central,TX,,31.4272222,-94.8083333
us,clarkwood,Clarkwood,TX,,27.7841667,-97.5394444
us,concepcion,Concepcion,TX,,27.3933333,-98.3550000
us,crockett heights,Crockett Heights,TX,,30.7030556,-101.1144444
us,decordova,DeCordova,TX,,32.4297222,-97.6947222
us,dominion,Dominion,TX,,29.6566667,-98.6161111
us,east liberty,East Liberty,TX,,31.6677778,-94.0327778
us,elmina,Elmina,TX,,30.5594444,-95.4752778
us,falcon village,Falcon Village,TX,,26.5611111,-99.1341667
us,fordtran,Fordtran,TX,,29.0669444,-97.0083333
us,gadston,Gadston,TX,,33.4808333,-95.5872222
us,gold,Gold,TX,,30.2796000,-98.8726000
us,grossville,Grossville,TX,,30.6838889,-99.2011111
us,hartley,Hartley,TX,,35.8855556,-102.3963889
us,highbank,Highbank,TX,,31.1697222,-96.8333333
us,howards,Howards,TX,,30.7486111,-93.7838889
us,ivanhoe,Ivanhoe,TX,,33.7130556,-96.1436111
us,keeler,Keeler,TX,,32.5377778,-97.3675000
us,krum,Krum,TX,,33.2613889,-97.2377778
us,lakeway,Lakeway,TX,8235,30.3677778,-97.9913889
us,lemonville,Lemonville,TX,,30.2141667,-93.8455556
us,long hollow,Long Hollow,TX,,31.2933333,-96.2652778
us,madras,Madras,TX,,33.6583333,-94.9819444
us,maudlowe,Maudlowe,TX,,28.4263889,-96.8905556
us,mexia,Mexia,TX,,31.6797222,-96.4819444
us,moody,Moody,TX,,31.3080556,-97.3611111
us,mustang ridge,Mustang Ridge,TX,,30.0566667,-97.6908333
us,niblock,Niblock,TX,,31.1411111,-99.3916667
us,oakdale,Oakdale,TX,,33.2733333,-95.3030556
us,orangeville,Orangeville,TX,,33.4783333,-96.3394444
us,patroon,Patroon,TX,,31.6227778,-93.9808333
us,phillips,Phillips,TX,,35.6911111,-101.3633333
us,poolville,Poolville,TX,,32.9750000,-97.8577778
us,quiney,Quiney,TX,,32.5233333,-94.4202778
us,reinhardt,Reinhardt,TX,,32.8350000,-96.6888889
us,rocky branch,Rocky Branch,TX,,33.1113889,-94.6977778
us,sachse,Sachse,TX,18239,32.9761111,-96.5950000
us,santo,Santo,TX,,32.6030556,-98.2150000
us,shadowland,Shadowland,TX,,33.5186111,-95.2822222
us,smada,Smada,TX,,29.5811111,-95.5800000
us,spring valley,Spring Valley,TX,,29.7894444,-95.5033333
us,sumner,Sumner,TX,,33.7402778,-95.6727778
us,texline,Texline,TX,,36.3777778,-103.0236111
us,triangle,Triangle,TX,,31.2813889,-96.9897222
us,vanderbilt,Vanderbilt,TX,,28.8227778,-96.6172222
us,walnut forest,Walnut Forest,TX,,30.3827778,-97.6713889
us,west sharyland,West Sharyland,TX,,26.2722222,-98.3283333
us,willowview,Willowview,TX,,34.3583333,-99.7050000
us,zacha junction,Zacha Junction,TX,,32.8647222,-96.6688889
us,barrington park,Barrington Park,UT,,40.6786111,-111.9244444
us,brighton ridge,Brighton Ridge,UT,,40.6175000,-111.8375000
us,charleston place,Charleston Place,UT,,40.6452778,-111.8386111
us,country club estates,Country Club Estates,UT,,40.5986111,-111.8013889
us,east wellington,East Wellington,UT,,39.5491000,-110.7282000
us,floribunda heights,Floribunda Heights,UT,,40.6622222,-111.8100000
us,hailstone,Hailstone,UT,,40.6083333,-111.4094444
us,horizon circle,Horizon Circle,UT,,40.6233333,-111.8038889
us,la verkin,La Verkin,UT,,37.2011111,-113.2688889
us,malone,Malone,UT,,38.6527778,-112.9811111
us,morgan,Morgan,UT,,41.0361111,-111.6761111
us,oakridge farms,Oakridge Farms,UT,,41.0027778,-111.9222222
us,pinegrove estates,Pinegrove Estates,UT,,40.5991667,-111.7961111
us,rosewood manor condominium,Rosewood Manor Condominium,UT,,41.1625000,-112.0305556
us,soldier summit,Soldier Summit,UT,,39.9286111,-111.0772222
us,sutton estates,Sutton Estates,UT,,40.7055556,-112.0769444
us,twenty-seventh street condo,Twenty-seventh Street Condo,UT,,40.6597222,-111.9561111
us,washington terrace parcel h,Washington Terrace Parcel H,UT,,41.1708333,-111.9886111
us,winter quarters,Winter Quarters,UT,,39.7205556,-111.1869444
us,billings mobile manor,Billings Mobile Manor,VT,,43.5919444,-72.9600000
us,craftsbury,Craftsbury,VT,,44.6366667,-72.3730556
us,fairfax falls,Fairfax Falls,VT,,44.6502778,-72.9883333
us,hydeville,Hydeville,VT,,43.6055556,-73.2286111
us,mosquitoville,Mosquitoville,VT,,44.2702778,-72.1444444
us,pittsford,Pittsford,VT,,43.7066667,-73.0286111
us,south cambridge,South Cambridge,VT,,44.6100000,-72.8108333
us,vershire,Vershire,VT,,43.9697222,-72.3230556
us,willoughby,Willoughby,VT,,44.7038889,-72.1091667
us,hesselberg,Hesselberg,VI,,17.6994444,-64.8802778
us,upper bethlehem,Upper Bethlehem,VI,,17.7175000,-64.7925000
us,almagro,Almagro,VA,,36.5705556,-79.3886111
us,arvins store,Arvins Store,VA,,37.0197222,-78.3430556
us,barham,Barham,VA,,37.1411111,-77.1130556
us,beechnut acres,Beechnut Acres,VA,,37.2322222,-77.4702778
us,berrytown,Berrytown,VA,,38.3683333,-78.6572222
us,bloxom,Bloxom,VA,,37.8294444,-75.6236111
us,braeburn,Braeburn,VA,,37.2644444,-80.0269444
us,brownsburg,Brownsburg,VA,,37.9283333,-79.3194444
us,burruss corner,Burruss Corner,VA,,37.8930556,-77.4163889
us,caret,Caret,VA,,37.9825000,-76.9616667
us,cedarmere,Cedarmere,VA,,38.2491667,-78.5833333
us,chevalle,Chevalle,VA,,38.7155556,-77.4927778
us,clinchburg,Clinchburg,VA,,36.8319444,-81.8147222
us,comptons corner,Comptons Corner,VA,,38.8097222,-77.4491667
us,creek junction,Creek Junction,VA,,36.6472222,-81.6783333
us,danville,Danville,VA,45894,36.5858333,-79.3952778
us,dillons fork,Dillons Fork,VA,,36.6955556,-80.0063889
us,dunbar,Dunbar,VA,,36.9738889,-82.7472222
us,eheart,Eheart,VA,,38.2036111,-78.3233333
us,everona,Everona,VA,,38.3047222,-77.9675000
us,fields at griffinsburg,Fields At Griffinsburg,VA,,38.5011111,-78.1200000
us,fort ward heights,Fort Ward Heights,VA,,38.8358333,-77.1083333
us,garysville,Garysville,VA,,37.2497222,-77.1580556
us,glimpses corner,Glimpses Corner,VA,,37.6300000,-77.1552778
us,greenbush,Greenbush,VA,,37.7408333,-75.6813889
us,halls hill,Halls Hill,VA,,38.8975000,-77.1288889
us,heards,Heards,VA,,37.9200000,-78.7538889
us,hill grove,Hill Grove,VA,,37.0577778,-79.2566667
us,hopkins mill,Hopkins Mill,VA,,36.9397222,-79.7675000
us,indian hollow,Indian Hollow,VA,,39.2411111,-78.2633333
us,joe neets,Joe Neets,VA,,37.0825000,-81.4786111
us,ketron corner,Ketron Corner,VA,,36.6469444,-81.7841667
us,lake gaston estates,Lake Gaston Estates,VA,,36.5577778,-77.8480556
us,lawnvale estates,Lawnvale Estates,VA,,38.8555556,-77.6113889
us,linden heights,Linden Heights,VA,,38.9388889,-78.0533333
us,longwood,Longwood,VA,,39.1191667,-77.8763889
us,maiden spring,Maiden Spring,VA,,37.0280556,-81.6825000
us,matney,Matney,VA,,37.3138889,-81.9797222
us,mentow,Mentow,VA,,37.1925000,-79.4272222
us,monaskon,Monaskon,VA,,37.7375000,-76.5658333
us,mount nebo,Mount Nebo,VA,,37.6744444,-75.8033333
us,neals corner,Neals Corner,VA,,36.8888889,-78.7969444
us,north mount vernon,North Mount Vernon,VA,,38.7205556,-77.0580556
us,ocran,Ocran,VA,,37.6602778,-76.3494444
us,otterview gardens,Otterview Gardens,VA,,37.3522222,-79.9711111
us,pea hill estates,Pea Hill Estates,VA,,36.5691667,-77.8625000
us,pierces corner,Pierces Corner,VA,,37.7958333,-76.5441667
us,pondtown,Pondtown,VA,,36.9272222,-82.0983333
us,pulleys crossroads,Pulleys Crossroads,VA,,36.8708333,-76.9641667
us,red mills,Red Mills,VA,,38.1702778,-78.8661111
us,riverdale mobile home park,Riverdale Mobile Home Park,VA,,37.2555556,-77.3680556
us,rosstown,Rosstown,VA,,38.8666667,-77.8455556
us,sandy pines,Sandy Pines,VA,,36.7963889,-76.4011111
us,shannon hills farms,Shannon Hills Farms,VA,,37.8586111,-78.0600000
us,simpsons,Simpsons,VA,,37.0377778,-80.2047222
us,south richmond,South Richmond,VA,,37.5222222,-77.4416667
us,sterling point,Sterling Point,VA,,36.8422222,-76.3827778
us,sullivan,Sullivan,VA,,38.3119444,-77.4097222
us,taro,Taro,VA,,37.1361111,-78.6408333
us,tiny,Tiny,VA,,37.1055556,-82.2397222
us,unionville,Unionville,VA,,38.2597222,-77.9686111
us,vir-mar beach,Vir-Mar Beach,VA,,37.9291667,-76.3061111
us,waterfall lake,Waterfall Lake,VA,,37.3519444,-79.9250000
us,westchester,Westchester,VA,,37.5347222,-77.5780556
us,wilde acres,Wilde Acres,VA,,39.1469444,-78.4000000
us,withams,Withams,VA,,37.9455556,-75.5775000
us,yocum,Yocum,VA,,38.6463889,-77.5047222
us,arlington,Arlington,WA,,48.1988889,-122.1238889
us,berkeley,Berkeley,WA,,47.0741667,-122.3341667
us,burlington,Burlington,WA,8286,48.4758333,-122.3241667
us,chuckanut,Chuckanut,WA,,48.6658333,-122.4825000
us,cruzatt,Cruzatt,WA,,45.5913889,-122.1516667
us,earlmont,Earlmont,WA,,47.6936111,-122.1491667
us,everett,Everett,WA,96993,47.9791667,-122.2008333
us,gardena,Gardena,WA,,46.0191667,-118.6736111
us,harbert,Harbert,WA,,46.0880556,-118.2411111
us,husum,Husum,WA,,45.7994444,-121.4858333
us,klickitat springs,Klickitat Springs,WA,,45.8211111,-121.1161111
us,limestone junction,Limestone Junction,WA,,48.9566667,-122.1558333
us,martin,Martin,WA,,47.2808333,-121.3166667
us,mock,Mock,WA,,47.3972222,-117.6491667
